"post_city_country","send_country","post_city","post_country","post_type","post_title","send_country_iso","send_country_iso_num","post_country_iso","post_country_iso_num","send_lon","send_lat","post_city_lon","post_city_lat","full_geo_query","exact_post_lon","exact_post_lat"
"Lisbon, Portugal","Korea Republic of (South Korea)","Lisbon","Portugal","Embassy / High Commission","Embassy","KOR",410,"PRT",620,127.766922,35.907757,-9.1393366,38.7222524,"Korea Republic of (South Korea), Embassy, Lisbon, Portugal",-9.1473965,38.7371856
"Lisbon, Portugal","Canada","Lisbon","Portugal","Embassy / High Commission","Embassy","CAN",124,"PRT",620,-106.346771,56.130366,-9.1393366,38.7222524,"Canada, Embassy, Lisbon, Portugal",-9.1458603,38.7213102
"Lisbon, Portugal","South Africa","Lisbon","Portugal","Embassy / High Commission","Embassy","ZAF",710,"PRT",620,22.937506,-30.559482,-9.1393366,38.7222524,"South Africa, Embassy, Lisbon, Portugal",-9.1502923,38.7327374
"Lisbon, Portugal","Luxembourg","Lisbon","Portugal","Embassy / High Commission","Embassy","LUX",442,"PRT",620,6.129583,49.815273,-9.1393366,38.7222524,"Luxembourg, Embassy, Lisbon, Portugal",-9.159983,38.7055835
"Lisbon, Portugal","Finland","Lisbon","Portugal","Embassy / High Commission","Embassy","FIN",246,"PRT",620,25.7481511,61.92411,-9.1393366,38.7222524,"Finland, Embassy, Lisbon, Portugal",-9.1653135,38.7125065
"Lisbon, Portugal","Brazil","Lisbon","Portugal","Permanent Mission","Mission to CPLP","BRA",76,"PRT",620,-51.92528,-14.235004,-9.1393366,38.7222524,"Brazil, Mission to CPLP, Lisbon, Portugal",-9.1393366,38.7222524
"Lisbon, Portugal","France","Lisbon","Portugal","Embassy / High Commission","Embassy","FRA",250,"PRT",620,2.213749,46.227638,-9.1393366,38.7222524,"France, Embassy, Lisbon, Portugal",-9.1565732,38.7072703
"Lisbon, Portugal","Australia","Lisbon","Portugal","Embassy / High Commission","Embassy","AUS",36,"PRT",620,133.775136,-25.274398,-9.1393366,38.7222524,"Australia, Embassy, Lisbon, Portugal",-9.1460298,38.7214564
"Lisbon, Portugal","Greece","Lisbon","Portugal","Embassy / High Commission","Embassy","GRC",300,"PRT",620,21.824312,39.074208,-9.1393366,38.7222524,"Greece, Embassy, Lisbon, Portugal",-9.2189872,38.7028008
"Lisbon, Portugal","Germany","Lisbon","Portugal","Embassy / High Commission","Embassy","DEU",276,"PRT",620,10.451526,51.165691,-9.1393366,38.7222524,"Germany, Embassy, Lisbon, Portugal",-9.1408158,38.7213117
"Lisbon, Portugal","Philippines","Lisbon","Portugal","Embassy / High Commission","Embassy","PHL",608,"PRT",620,121.774017,12.879721,-9.1393366,38.7222524,"Philippines, Embassy, Lisbon, Portugal",-9.1487909,38.7213309
"Lisbon, Portugal","Belgium","Lisbon","Portugal","Embassy / High Commission","Embassy","BEL",56,"PRT",620,4.469936,50.503887,-9.1393366,38.7222524,"Belgium, Embassy, Lisbon, Portugal",-9.1536232,38.7247195
"Lisbon, Portugal","Spain","Lisbon","Portugal","Consulate / Consulate-General","Consulate-General","ESP",724,"PRT",620,-3.74922,40.463667,-9.1393366,38.7222524,"Spain, Consulate-General, Lisbon, Portugal",2.1710672,41.3885716
"Lisbon, Portugal","Indonesia","Lisbon","Portugal","Embassy / High Commission","Embassy","IDN",360,"PRT",620,113.921327,-0.789275,-9.1393366,38.7222524,"Indonesia, Embassy, Lisbon, Portugal",-9.2243531,38.6999936
"Lisbon, Portugal","Switzerland","Lisbon","Portugal","Embassy / High Commission","Embassy","CHE",756,"PRT",620,8.227512,46.818188,-9.1393366,38.7222524,"Switzerland, Embassy, Lisbon, Portugal",-9.1636489,38.7138364
"Lisbon, Portugal","Netherlands","Lisbon","Portugal","Embassy / High Commission","Embassy","NLD",528,"PRT",620,5.291266,52.132633,-9.1393366,38.7222524,"Netherlands, Embassy, Lisbon, Portugal",-9.1674265,38.7083632
"Lisbon, Portugal","Thailand","Lisbon","Portugal","Embassy / High Commission","Embassy","THA",764,"PRT",620,100.992541,15.870032,-9.1393366,38.7222524,"Thailand, Embassy, Lisbon, Portugal",-9.2112781,38.7011092
"Lisbon, Portugal","United States","Lisbon","Portugal","Embassy / High Commission","Embassy","USA",840,"PRT",620,-95.712891,37.09024,-9.1393366,38.7222524,"United States, Embassy, Lisbon, Portugal",-9.163324,38.7441093
"Lisbon, Portugal","Turkey","Lisbon","Portugal","Embassy / High Commission","Embassy","TUR",792,"PRT",620,35.243322,38.963745,-9.1393366,38.7222524,"Turkey, Embassy, Lisbon, Portugal",-9.2156134,38.707332
"Lisbon, Portugal","Czech Republic","Lisbon","Portugal","Embassy / High Commission","Embassy","CZE",203,"PRT",620,15.472962,49.817492,-9.1393366,38.7222524,"Czech Republic, Embassy, Lisbon, Portugal",-9.2128741,38.7038599
"Little Rock, United States","Mexico","Little Rock","United States","Consulate / Consulate-General","Consulate","MEX",484,"USA",840,-102.552784,23.634501,-92.2895948,34.7464809,"Mexico, Consulate, Little Rock, United States",-92.343296,34.7197698
"Ljubljana, Slovenia","Austria","Ljubljana","Slovenia","Embassy / High Commission","Embassy","AUT",40,"SVN",705,14.550072,47.516231,14.5057515,46.0569465,"Austria, Embassy, Ljubljana, Slovenia",14.497963,46.0508471
"Ljubljana, Slovenia","Hungary","Ljubljana","Slovenia","Embassy / High Commission","Embassy","HUN",348,"SVN",705,19.5033041,47.162494,14.5057515,46.0569465,"Hungary, Embassy, Ljubljana, Slovenia",14.4687473,46.0905193
"Ljubljana, Slovenia","France","Ljubljana","Slovenia","Embassy / High Commission","Embassy","FRA",250,"SVN",705,2.213749,46.227638,14.5057515,46.0569465,"France, Embassy, Ljubljana, Slovenia",14.5014836,46.045943
"Ljubljana, Slovenia","Czech Republic","Ljubljana","Slovenia","Embassy / High Commission","Embassy","CZE",203,"SVN",705,15.472962,49.817492,14.5057515,46.0569465,"Czech Republic, Embassy, Ljubljana, Slovenia",14.4980805,46.0434001
"Ljubljana, Slovenia","Netherlands","Ljubljana","Slovenia","Embassy / High Commission","Embassy","NLD",528,"SVN",705,5.291266,52.132633,14.5057515,46.0569465,"Netherlands, Embassy, Ljubljana, Slovenia",14.5117009,46.0515424
"Ljubljana, Slovenia","Russian Federation","Ljubljana","Slovenia","Embassy / High Commission","Embassy","RUS",643,"SVN",705,105.318756,61.52401,14.5057515,46.0569465,"Russian Federation, Embassy, Ljubljana, Slovenia",14.4981756,46.0526445
"Ljubljana, Slovenia","Ireland","Ljubljana","Slovenia","Embassy / High Commission","Embassy","IRL",372,"SVN",705,-7.6920536,53.1423672,14.5057515,46.0569465,"Ireland, Embassy, Ljubljana, Slovenia",14.5117009,46.0515424
"Ljubljana, Slovenia","Switzerland","Ljubljana","Slovenia","Embassy / High Commission","Embassy","CHE",756,"SVN",705,8.227512,46.818188,14.5057515,46.0569465,"Switzerland, Embassy, Ljubljana, Slovenia",14.4997296,46.0502006
"Ljubljana, Slovenia","India","Ljubljana","Slovenia","Embassy / High Commission","Embassy","IND",356,"SVN",705,78.96288,20.593684,14.5057515,46.0569465,"India, Embassy, Ljubljana, Slovenia",14.5136539,46.062735
"Ljubljana, Slovenia","United States","Ljubljana","Slovenia","Embassy / High Commission","Embassy","USA",840,"SVN",705,-95.712891,37.09024,14.5057515,46.0569465,"United States, Embassy, Ljubljana, Slovenia",14.4988825,46.0524723
"Ljubljana, Slovenia","Germany","Ljubljana","Slovenia","Embassy / High Commission","Embassy","DEU",276,"SVN",705,10.451526,51.165691,14.5057515,46.0569465,"Germany, Embassy, Ljubljana, Slovenia",14.498457,46.0519998
"Ljubljana, Slovenia","Japan","Ljubljana","Slovenia","Embassy / High Commission","Embassy","JPN",392,"SVN",705,138.252924,36.204824,14.5057515,46.0569465,"Japan, Embassy, Ljubljana, Slovenia",14.4997296,46.0502006
"Ljubljana, Slovenia","Brazil","Ljubljana","Slovenia","Embassy / High Commission","Embassy","BRA",76,"SVN",705,-51.92528,-14.235004,14.5057515,46.0569465,"Brazil, Embassy, Ljubljana, Slovenia",14.499701,46.050209
"Ljubljana, Slovenia","Turkey","Ljubljana","Slovenia","Embassy / High Commission","Embassy","TUR",792,"SVN",705,35.243322,38.963745,14.5057515,46.0569465,"Turkey, Embassy, Ljubljana, Slovenia",14.5062772,46.0605707
"Ljubljana, Slovenia","Poland","Ljubljana","Slovenia","Embassy / High Commission","Embassy","POL",616,"SVN",705,19.145136,51.919438,14.5057515,46.0569465,"Poland, Embassy, Ljubljana, Slovenia",14.5062191,46.0641717
"Ljubljana, Slovenia","United Kingdom","Ljubljana","Slovenia","Embassy / High Commission","Embassy","GBR",826,"SVN",705,-3.435973,55.378051,14.5057515,46.0569465,"United Kingdom, Embassy, Ljubljana, Slovenia",14.4997296,46.0502006
"Ljubljana, Slovenia","Slovak Republic","Ljubljana","Slovenia","Embassy / High Commission","Embassy","SVK",703,"SVN",705,19.699024,48.669026,14.5057515,46.0569465,"Slovak Republic, Embassy, Ljubljana, Slovenia",14.4980805,46.0434001
"Ljubljana, Slovenia","China","Ljubljana","Slovenia","Embassy / High Commission","Embassy","CHN",156,"SVN",705,104.195397,35.86166,14.5057515,46.0569465,"China, Embassy, Ljubljana, Slovenia",14.5276788,46.0532526
"Ljubljana, Slovenia","Italy","Ljubljana","Slovenia","Embassy / High Commission","Embassy","ITA",380,"SVN",705,12.56738,41.87194,14.5057515,46.0569465,"Italy, Embassy, Ljubljana, Slovenia",14.4964651,46.046607
"Ljubljana, Slovenia","Spain","Ljubljana","Slovenia","Embassy / High Commission","Embassy","ESP",724,"SVN",705,-3.74922,40.463667,14.5057515,46.0569465,"Spain, Embassy, Ljubljana, Slovenia",14.5087729,46.0412388
"Ljubljana, Slovenia","Greece","Ljubljana","Slovenia","Embassy / High Commission","Embassy","GRC",300,"SVN",705,21.824312,39.074208,14.5057515,46.0569465,"Greece, Embassy, Ljubljana, Slovenia",14.507594,46.0419805
"Lome, Togo","Brazil","Lome","Togo","Embassy / High Commission","Embassy","BRA",76,"TGO",768,-51.92528,-14.235004,1.2254183,6.1256261,"Brazil, Embassy, Lome, Togo",1.2363991,6.1833395
"Lome, Togo","Germany","Lome","Togo","Embassy / High Commission","Embassy","DEU",276,"TGO",768,10.451526,51.165691,1.2254183,6.1256261,"Germany, Embassy, Lome, Togo",1.2086618,6.1168455
"Lome, Togo","France","Lome","Togo","Embassy / High Commission","Embassy","FRA",250,"TGO",768,2.213749,46.227638,1.2254183,6.1256261,"France, Embassy, Lome, Togo",1.2206285,6.12194
"Lome, Togo","United States","Lome","Togo","Embassy / High Commission","Embassy","USA",840,"TGO",768,-95.712891,37.09024,1.2254183,6.1256261,"United States, Embassy, Lome, Togo",1.214235,6.1854634
"Lome, Togo","China","Lome","Togo","Embassy / High Commission","Embassy","CHN",156,"TGO",768,104.195397,35.86166,1.2254183,6.1256261,"China, Embassy, Lome, Togo",1.214235,6.1854634
"London, United Kingdom","Pakistan","London","United Kingdom","Embassy / High Commission","High Commission","PAK",586,"GBR",826,69.345116,30.375321,-0.1277583,51.5073509,"Pakistan, High Commission, London, United Kingdom",-0.1587684,51.4994721
"London, United Kingdom","Switzerland","London","United Kingdom","Embassy / High Commission","Embassy","CHE",756,"GBR",826,8.227512,46.818188,-0.1277583,51.5073509,"Switzerland, Embassy, London, United Kingdom",-0.16067,51.5184996
"London, United Kingdom","Mexico","London","United Kingdom","Embassy / High Commission","Embassy","MEX",484,"GBR",826,-102.552784,23.634501,-0.1277583,51.5073509,"Mexico, Embassy, London, United Kingdom",-0.143686,51.5130055
"London, United Kingdom","Italy","London","United Kingdom","Consulate / Consulate-General","Consulate-General","ITA",380,"GBR",826,12.56738,41.87194,-0.1277583,51.5073509,"Italy, Consulate-General, London, United Kingdom",-0.1048536,51.5151877
"London, United Kingdom","Brazil","London","United Kingdom","Permanent Mission","Mission to IOM","BRA",76,"GBR",826,-51.92528,-14.235004,-0.1277583,51.5073509,"Brazil, Mission to IOM, London, United Kingdom",-0.142298,51.4925384
"London, United Kingdom","Russian Federation","London","United Kingdom","Embassy / High Commission","Embassy","RUS",643,"GBR",826,105.318756,61.52401,-0.1277583,51.5073509,"Russian Federation, Embassy, London, United Kingdom",-0.1918737,51.5094664
"London, United Kingdom","Bangladesh","London","United Kingdom","Embassy / High Commission","High Commission","BGD",50,"GBR",826,90.356331,23.684994,-0.1277583,51.5073509,"Bangladesh, High Commission, London, United Kingdom",-0.1800546,51.4985267
"London, United Kingdom","France","London","United Kingdom","Embassy / High Commission","Embassy","FRA",250,"GBR",826,2.213749,46.227638,-0.1277583,51.5073509,"France, Embassy, London, United Kingdom",-0.175308,51.4954183
"London, United Kingdom","Portugal","London","United Kingdom","Consulate / Consulate-General","Consulate-General","PRT",620,"GBR",826,-8.224454,39.399872,-0.1277583,51.5073509,"Portugal, Consulate-General, London, United Kingdom",-0.1444554,51.5180881
"London, United Kingdom","Australia","London","United Kingdom","Embassy / High Commission","High Commission","AUS",36,"GBR",826,133.775136,-25.274398,-0.1277583,51.5073509,"Australia, High Commission, London, United Kingdom",-0.1152821,51.5128277
"London, United Kingdom","Sweden","London","United Kingdom","Embassy / High Commission","Embassy","SWE",752,"GBR",826,18.643501,60.128161,-0.1277583,51.5073509,"Sweden, Embassy, London, United Kingdom",-0.160257,51.518911
"London, United Kingdom","Cambodia","London","United Kingdom","Embassy / High Commission","Embassy","KHM",116,"GBR",826,104.990963,12.565679,-0.1277583,51.5073509,"Cambodia, Embassy, London, United Kingdom",-0.2213979,51.5455444
"London, United Kingdom","Estonia","London","United Kingdom","Embassy / High Commission","Embassy","EST",233,"GBR",826,25.0136071,58.595272,-0.1277583,51.5073509,"Estonia, Embassy, London, United Kingdom",-0.1827882,51.4987946
"London, United Kingdom","Chile","London","United Kingdom","Embassy / High Commission","Embassy","CHL",152,"GBR",826,-71.542969,-35.675147,-0.1277583,51.5073509,"Chile, Embassy, London, United Kingdom",-0.1313971,51.5006186
"London, United Kingdom","Taiwan*","London","United Kingdom","Other","Representative Office","TWN",158,"GBR",826,120.960515,23.69781,-0.1277583,51.5073509,"Taiwan*, Representative Office, London, United Kingdom",-0.1460489,51.4962671
"London, United Kingdom","Sri Lanka","London","United Kingdom","Embassy / High Commission","High Commission","LKA",144,"GBR",826,80.771797,7.873054,-0.1277583,51.5073509,"Sri Lanka, High Commission, London, United Kingdom",-0.1710041,51.5127859
"London, United Kingdom","Netherlands","London","United Kingdom","Embassy / High Commission","Embassy","NLD",528,"GBR",826,5.291266,52.132633,-0.1277583,51.5073509,"Netherlands, Embassy, London, United Kingdom",-0.1822386,51.5011065
"London, United Kingdom","Korea Republic of (South Korea)","London","United Kingdom","Embassy / High Commission","Embassy","KOR",410,"GBR",826,127.766922,35.907757,-0.1277583,51.5073509,"Korea Republic of (South Korea), Embassy, London, United Kingdom",-0.1362604,51.4980052
"London, United Kingdom","Latvia","London","United Kingdom","Embassy / High Commission","Embassy","LVA",428,"GBR",826,24.603189,56.879635,-0.1277583,51.5073509,"Latvia, Embassy, London, United Kingdom",-0.1534598,51.522415
"London, United Kingdom","Singapore","London","United Kingdom","Embassy / High Commission","High Commission","SGP",702,"GBR",826,103.819836,1.352083,-0.1277583,51.5073509,"Singapore, High Commission, London, United Kingdom",-0.1562712,51.5002642
"London, United Kingdom","Slovak Republic","London","United Kingdom","Embassy / High Commission","Embassy","SVK",703,"GBR",826,19.699024,48.669026,-0.1277583,51.5073509,"Slovak Republic, Embassy, London, United Kingdom",17.1071125,48.1423189
"London, United Kingdom","Iceland","London","United Kingdom","Embassy / High Commission","Embassy & Mission to IMO","ISL",352,"GBR",826,-19.020835,64.963051,-0.1277583,51.5073509,"Iceland, Embassy & Mission to IMO, London, United Kingdom",-77.0586856,38.9019927
"London, United Kingdom","Ireland","London","United Kingdom","Embassy / High Commission","Embassy","IRL",372,"GBR",826,-7.6920536,53.1423672,-0.1277583,51.5073509,"Ireland, Embassy, London, United Kingdom",-0.1497937,51.5003908
"London, United Kingdom","South Africa","London","United Kingdom","Embassy / High Commission","High Commission","ZAF",710,"GBR",826,22.937506,-30.559482,-0.1277583,51.5073509,"South Africa, High Commission, London, United Kingdom",-0.1266925,51.5082871
"London, United Kingdom","Spain","London","United Kingdom","Consulate / Consulate-General","Consulate-General","ESP",724,"GBR",826,-3.74922,40.463667,-0.1277583,51.5073509,"Spain, Consulate-General, London, United Kingdom",-0.153638,51.497937
"London, United Kingdom","Slovenia","London","United Kingdom","Embassy / High Commission","Embassy","SVN",705,"GBR",826,14.995463,46.151241,-0.1277583,51.5073509,"Slovenia, Embassy, London, United Kingdom",-0.1322606,51.499991
"London, United Kingdom","Argentina","London","United Kingdom","Embassy / High Commission","Embassy","ARG",32,"GBR",826,-63.616672,-38.416097,-0.1277583,51.5073509,"Argentina, Embassy, London, United Kingdom",-0.1487573,51.5124679
"London, United Kingdom","Malaysia","London","United Kingdom","Embassy / High Commission","High Commission","MYS",458,"GBR",826,101.975766,4.210484,-0.1277583,51.5073509,"Malaysia, High Commission, London, United Kingdom",-0.152745,51.5000028
"London, United Kingdom","United States","London","United Kingdom","Embassy / High Commission","Embassy","USA",840,"GBR",826,-95.712891,37.09024,-0.1277583,51.5073509,"United States, Embassy, London, United Kingdom",-0.1322369,51.4825655
"London, United Kingdom","Denmark","London","United Kingdom","Embassy / High Commission","Embassy","DNK",208,"GBR",826,9.501785,56.26392,-0.1277583,51.5073509,"Denmark, Embassy, London, United Kingdom",-0.1594656,51.4978753
"London, United Kingdom","Brazil","London","United Kingdom","Embassy / High Commission","Embassy","BRA",76,"GBR",826,-51.92528,-14.235004,-0.1277583,51.5073509,"Brazil, Embassy, London, United Kingdom",-0.1308164,51.5075317
"London, United Kingdom","Germany","London","United Kingdom","Embassy / High Commission","Embassy","DEU",276,"GBR",826,10.451526,51.165691,-0.1277583,51.5073509,"Germany, Embassy, London, United Kingdom",-0.1546785,51.4978975
"London, United Kingdom","India","London","United Kingdom","Embassy / High Commission","High Commission","IND",356,"GBR",826,78.96288,20.593684,-0.1277583,51.5073509,"India, High Commission, London, United Kingdom",-0.1181229,51.5126763
"London, United Kingdom","France","London","United Kingdom","Consulate / Consulate-General","Consulate-General","FRA",250,"GBR",826,2.213749,46.227638,-0.1277583,51.5073509,"France, Consulate-General, London, United Kingdom",-0.175308,51.4954183
"London, United Kingdom","Spain","London","United Kingdom","Embassy / High Commission","Embassy","ESP",724,"GBR",826,-3.74922,40.463667,-0.1277583,51.5073509,"Spain, Embassy, London, United Kingdom",-0.1615328,51.4922231
"London, United Kingdom","Vietnam","London","United Kingdom","Embassy / High Commission","Embassy","VNM",704,"GBR",826,108.277199,14.058324,-0.1277583,51.5073509,"Vietnam, Embassy, London, United Kingdom",-0.1861238,51.5003572
