"send_country","post_city","post_country","post_type","post_title"
"Bangladesh","Muscat","Oman","Embassy / High Commission","Embassy"
"Bangladesh","Islamabad","Pakistan","Embassy / High Commission","High Commission"
"Bangladesh","Manila","Philippines","Embassy / High Commission","Embassy"
"Bangladesh","Warsaw","Poland","Embassy / High Commission","Embassy"
"Bangladesh","Lisbon","Portugal","Embassy / High Commission","Embassy"
"Bangladesh","Doha","Qatar","Embassy / High Commission","Embassy"
"Bangladesh","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Bangladesh","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"Bangladesh","Singapore","Singapore","Embassy / High Commission","High Commission"
"Bangladesh","Pretoria","South Africa","Embassy / High Commission","High Commission"
"Bangladesh","Madrid","Spain","Embassy / High Commission","Embassy"
"Bangladesh","Colombo","Sri Lanka","Embassy / High Commission","High Commission"
"Bangladesh","Stockholm","Sweden","Embassy / High Commission","Embassy"
"Bangladesh","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Bangladesh","Ankara","Turkey","Embassy / High Commission","Embassy"
"Bangladesh","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"Bangladesh","London","United Kingdom","Embassy / High Commission","High Commission"
"Bangladesh","Washington DC","United States","Embassy / High Commission","Embassy"
"Bangladesh","Tashkent","Uzbekistan","Embassy / High Commission","Embassy"
"Bangladesh","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Bangladesh","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Kunming","China","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Agartala","India","Consulate / Consulate-General","Assistant High Commission"
"Bangladesh","Guwahati","India","Consulate / Consulate-General","Assistant High Commission"
"Bangladesh","Kolkata","India","Consulate / Consulate-General","Deputy High Commission"
"Bangladesh","Mumbai","India","Consulate / Consulate-General","Deputy High Commission"
"Bangladesh","Milan","Italy","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Sittwe","Myanmar","Consulate / Consulate-General","Consulate"
"Bangladesh","Karachi","Pakistan","Consulate / Consulate-General","Deputy High Commission"
"Bangladesh","Jeddah","Saudi Arabia","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Istanbul","Turkey","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Birmingham","United Kingdom","Consulate / Consulate-General","Assistant High Commission"
"Bangladesh","Manchester","United Kingdom","Consulate / Consulate-General","Assistant High Commission"
"Bangladesh","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Bangladesh","New York","United States","Consulate / Consulate-General","Consulate-General"
"Bangladesh","Geneva","Switzerland","Permanent Mission","Mission to UN/Int'l Orgs"
"Bangladesh","New York","United States","Permanent Mission","Mission to UN"
"Belgium","Algiers","Algeria","Embassy / High Commission","Embassy"
"Belgium","Luanda","Angola","Embassy / High Commission","Embassy"
"Belgium","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Belgium","Canberra","Australia","Embassy / High Commission","Embassy"
"Belgium","Vienna","Austria","Embassy / High Commission","Embassy & Mission to UN/Int'l Orgs"
"Belgium","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"Belgium","Cotonou","Benin","Embassy / High Commission","Embassy"
"Belgium","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Belgium","Sofia","Bulgaria","Embassy / High Commission","Embassy"
"Belgium","Ouagadougou","Burkina Faso","Embassy / High Commission","Embassy"
"Belgium","Bujumbura","Burundi","Embassy / High Commission","Embassy"
"Belgium","Yaounde","Cameroon","Embassy / High Commission","Embassy"
"Belgium","Ottawa","Canada","Embassy / High Commission","Embassy"
"Belgium","Santiago","Chile","Embassy / High Commission","Embassy"
"Belgium","Beijing","China","Embassy / High Commission","Embassy"
"Belgium","Bogota","Colombia","Embassy / High Commission","Embassy"
"Belgium","Abidjan","Cote d'Ivoire","Embassy / High Commission","Embassy"
"Belgium","Zagreb","Croatia","Embassy / High Commission","Embassy"
"Belgium","Havana","Cuba","Embassy / High Commission","Embassy"
"Belgium","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Belgium","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Belgium","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Belgium","Cairo","Egypt","Embassy / High Commission","Embassy"
"Belgium","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Belgium","Helsinki","Finland","Embassy / High Commission","Embassy"
"Belgium","Paris","France","Embassy / High Commission","Embassy"
"Belgium","Berlin","Germany","Embassy / High Commission","Embassy"
"Belgium","Athens","Greece","Embassy / High Commission","Embassy"
"Belgium","Conakry","Guinea","Embassy / High Commission","Embassy"
"Belgium","Budapest","Hungary","Embassy / High Commission","Embassy"
"Belgium","New Delhi","India","Embassy / High Commission","Embassy"
"Belgium","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Belgium","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Belgium","Dublin","Ireland","Embassy / High Commission","Embassy"
"Belgium","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"Belgium","Rome","Italy","Embassy / High Commission","Embassy"
"Belgium","Kingston","Jamaica","Embassy / High Commission","Embassy"
"Belgium","Tokyo","Japan","Embassy / High Commission","Embassy"
"Belgium","Amman","Jordan","Embassy / High Commission","Embassy"
"Belgium","Nur-Sultan","Kazakhstan","Embassy / High Commission","Embassy"
"Belgium","Nairobi","Kenya","Embassy / High Commission","Embassy"
"Belgium","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Belgium","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Belgium","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Belgium","Luxembourg","Luxembourg","Embassy / High Commission","Embassy"
"Belgium","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"Belgium","Bamako","Mali","Embassy / High Commission","Embassy"
"Belgium","Mexico City","Mexico","Embassy / High Commission","Embassy"
"Belgium","Rabat","Morocco","Embassy / High Commission","Embassy"
"Belgium","The Hague","Netherlands","Embassy / High Commission","Embassy"
"Belgium","Niamey","Niger","Embassy / High Commission","Embassy"
"Belgium","Abuja","Nigeria","Embassy / High Commission","Embassy & Mission to ECOWAS"
"Belgium","Oslo","Norway","Embassy / High Commission","Embassy"
"Belgium","Islamabad","Pakistan","Embassy / High Commission","Embassy"
"Belgium","Panama City","Panama","Embassy / High Commission","Embassy"
"Belgium","Lima","Peru","Embassy / High Commission","Embassy"
"Belgium","Manila","Philippines","Embassy / High Commission","Embassy"
"Belgium","Warsaw","Poland","Embassy / High Commission","Embassy"
"Belgium","Lisbon","Portugal","Embassy / High Commission","Embassy"
"Belgium","Doha","Qatar","Embassy / High Commission","Embassy"
"Belgium","Bucharest","Romania","Embassy / High Commission","Embassy"
"Belgium","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Belgium","Kigali","Rwanda","Embassy / High Commission","Embassy"
"Belgium","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"Belgium","Dakar","Senegal","Embassy / High Commission","Embassy"
"Belgium","Belgrade","Serbia","Embassy / High Commission","Embassy"
"Belgium","Singapore","Singapore","Embassy / High Commission","Embassy"
"Belgium","Pretoria","South Africa","Embassy / High Commission","Embassy"
"Belgium","Madrid","Spain","Embassy / High Commission","Embassy"
"Belgium","Stockholm","Sweden","Embassy / High Commission","Embassy"
"Belgium","Bern","Switzerland","Embassy / High Commission","Embassy"
"Belgium","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","Embassy"
"Belgium","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Belgium","Tunis","Tunisia","Embassy / High Commission","Embassy"
"Belgium","Ankara","Turkey","Embassy / High Commission","Embassy"
"Belgium","Kampala","Uganda","Embassy / High Commission","Embassy"
"Belgium","Kiev","Ukraine","Embassy / High Commission","Embassy"
"Belgium","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"Belgium","London","United Kingdom","Embassy / High Commission","Embassy"
"Belgium","Washington DC","United States","Embassy / High Commission","Embassy"
"Belgium","Holy See","Vatican City State","Embassy / High Commission","Embassy"
"Belgium","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Belgium","Rio de Janeiro","Brazil","Consulate / Consulate-General","Consulate-General"
"Belgium","Sao Paolo","Brazil","Consulate / Consulate-General","Consulate-General"
"Belgium","Montreal","Canada","Consulate / Consulate-General","Consulate-General"
"Belgium","Guangzhou","China","Consulate / Consulate-General","Consulate-General"
"Belgium","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Belgium","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"Belgium","Marseille","France","Consulate / Consulate-General","Consulate-General"
"Belgium","Chennai","India","Consulate / Consulate-General","Consulate-General"
"Belgium","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"Belgium","Jerusalem","Jerusalem*","Consulate / Consulate-General","Consulate-General"
"Belgium","Casablanca","Morocco","Consulate / Consulate-General","Consulate-General"
"Belgium","St. Petersburg","Russian Federation","Consulate / Consulate-General","Consulate-General"
"Belgium","Cape Town","South Africa","Consulate / Consulate-General","Consulate"
"Belgium","Johannesburg","South Africa","Consulate / Consulate-General","Consulate"
"Belgium","Alicante","Spain","Consulate / Consulate-General","Consulate"
"Belgium","Barcelona","Spain","Consulate / Consulate-General","Consulate"
"Belgium","Madrid","Spain","Consulate / Consulate-General","Consulate-General"
"Belgium","Tenerife","Spain","Consulate / Consulate-General","Consulate"
"Belgium","Istanbul","Turkey","Consulate / Consulate-General","Consulate-General"
"Belgium","Atlanta","United States","Consulate / Consulate-General","Consulate-General"
"Belgium","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Belgium","New York","United States","Consulate / Consulate-General","Consulate-General"
"Belgium","Vienna","Austria","Permanent Mission","Mission to OSCE"
"Belgium","Brussels","Belgium","Permanent Mission","Mission to COPS"
"Belgium","Brussels","Belgium","Permanent Mission","Mission to EU"
"Belgium","Brussels","Belgium","Permanent Mission","Mission to NATO"
"Belgium","Paris","France","Permanent Mission","Mission to OECD/UNESCO"
"Belgium","Strasbourg","France","Permanent Mission","Mission to CoE"
"Belgium","The Hague","Netherlands","Permanent Mission","Mission to Int'l Orgs"
"Belgium","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Belgium","New York","United States","Permanent Mission","Mission to UN"
"Belgium","Sarajevo","Bosnia and Herzegovina","Other","Diplomatic Office"
"Belgium","Pristina","Kosovo*","Other","Diplomatic Office"
"Belgium","Maputo","Mozambique","Other","Diplomatic Office"
"Belgium","Taipei","Taiwan*","Other","Office"
"Belgium","Caracas","Venezuela Bolivarian Republic of","Other","Diplomatic Office"
"Bhutan","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Bhutan","Brussels","Belgium","Embassy / High Commission","Embassy"
"Bhutan","New Delhi","India","Embassy / High Commission","Embassy"
"Bhutan","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Bhutan","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Bhutan","Guwahati","India","Consulate / Consulate-General","Consulate"
"Bhutan","Kolkata","India","Consulate / Consulate-General","Consulate"
"Bhutan","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Bhutan","New York","United States","Permanent Mission","Mission to UN"
"Brazil","Tirana","Albania","Embassy / High Commission","Embassy"
"Brazil","Algiers","Algeria","Embassy / High Commission","Embassy"
"Brazil","Luanda","Angola","Embassy / High Commission","Embassy"
"Brazil","St. John's","Antigua and Barbuda","Embassy / High Commission","Embassy"
"Brazil","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Brazil","Yerevan","Armenia","Embassy / High Commission","Embassy"
"Brazil","Canberra","Australia","Embassy / High Commission","Embassy"
"Brazil","Vienna","Austria","Embassy / High Commission","Embassy"
"Brazil","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"Brazil","Nassau","Bahamas","Embassy / High Commission","Embassy"
"Brazil","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Brazil","Bridgetown","Barbados","Embassy / High Commission","Embassy"
"Brazil","Minsk","Belarus","Embassy / High Commission","Embassy"
"Brazil","Brussels","Belgium","Embassy / High Commission","Embassy"
"Brazil","Belmopan","Belize","Embassy / High Commission","Embassy"
"Brazil","Cotonou","Benin","Embassy / High Commission","Embassy"
"Brazil","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"Brazil","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"Brazil","Gaborone","Botswana","Embassy / High Commission","Embassy"
